city_rank,city_name,osm_type,osm_id,lat,lon,kind,leisure,sport,club,access,name,operator,tennis_courts_tag,surface,in_park,park_name,in_park,park_name
1,Greater London,way,1286927654,51.3961139,-0.2721874,court,pitch,tennis,,customers,,,,,0,,0,
1,Greater London,way,1288545180,51.4993237,-0.2487412,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1288545181,51.4993758,-0.2485655,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1288545182,51.499429,-0.2483947,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1288545183,51.4991653,-0.2481838,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1288545184,51.4991091,-0.2483563,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1288545185,51.4990549,-0.248532,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1288811939,51.4704316,-0.0123191,court,pitch,tennis;soccer;basketball,,private,,,,asphalt,0,,0,
1,Greater London,way,1288904225,51.5822461,-0.1661137,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1292614127,51.5514959,-0.0088007,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,1292614128,51.5515511,-0.0086089,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,1293901957,51.5497243,-0.1879542,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1293901958,51.5497991,-0.1877706,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1293901959,51.5498752,-0.1875848,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1295457784,51.5864553,-0.1256135,sports_centre,sports_centre,tennis,,yes,LTA Priory Park Tennis,,,,1,Priory Park,1,Priory Park
1,Greater London,way,1295457785,51.5864507,-0.1259578,court,pitch,tennis,,,,,,asphalt,1,Priory Park,1,Priory Park
1,Greater London,way,1295457786,51.5864442,-0.1257668,court,pitch,tennis,,,,,,asphalt,1,Priory Park,1,Priory Park
1,Greater London,way,1295457787,51.586455,-0.1252637,court,pitch,tennis,,,,,,asphalt,1,Priory Park,1,Priory Park
1,Greater London,way,1295457788,51.5864659,-0.1250568,court,pitch,tennis,,,,,,asphalt,1,Priory Park,1,Priory Park
1,Greater London,way,1295800676,51.3736165,0.0542505,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894474,51.6254078,-0.326658,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894487,51.6262407,-0.3282412,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894503,51.6266545,-0.3254358,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894518,51.6285996,-0.3337483,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894522,51.6280191,-0.3290206,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894526,51.6292021,-0.3317294,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894527,51.629127,-0.3325406,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894539,51.6275069,-0.331209,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894602,51.6280858,-0.3345422,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894612,51.6290499,-0.3365547,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1299894615,51.6297687,-0.337268,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1302100344,51.633482,-0.1849528,sports_centre,sports_centre,tennis,,,Totteridge Tennis Club,,,,0,,0,
1,Greater London,way,1302100346,51.6336349,-0.1854467,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100347,51.6337218,-0.1852879,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100348,51.6338088,-0.1851244,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100349,51.633387,-0.1851011,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100350,51.6334798,-0.18494,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100351,51.6335639,-0.1847812,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100352,51.6331464,-0.1847345,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100353,51.6332319,-0.1845851,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302100354,51.6333131,-0.1844333,court,pitch,tennis,,customers,,,,acrylic,0,,0,
1,Greater London,way,1302473367,51.5818406,0.2621844,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1302514623,51.5900066,0.2579248,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1302514634,51.5887175,0.2650154,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1302514635,51.588685,0.2660084,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1302939436,51.6058254,-0.2543375,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,1303108655,51.6157197,0.1921087,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1303108656,51.615616,0.1934217,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1303239659,51.5912714,0.1448889,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1303254740,51.5729096,0.1327747,court,pitch,tennis,,,,,,,1,St. Chad's Park,1,St. Chad's Park
1,Greater London,way,1303254741,51.5725859,0.1329255,court,pitch,tennis,,,,,,,1,St. Chad's Park,1,St. Chad's Park
1,Greater London,way,1303291334,51.6160623,0.1792464,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1303449439,51.4441169,-0.3626921,court,pitch,badminton;tennis;basketball;soccer,,private,,,,asphalt,0,,0,
1,Greater London,way,1304695608,51.5197776,-0.2697848,court,pitch,tennis,,customers,North Acton Playing Fields,,,asphalt,1,North Acton Playing Field,1,North Acton Playing Field
1,Greater London,way,1304695609,51.5198025,-0.2695803,court,pitch,tennis,,customers,North Acton Playing Fields,,,asphalt,1,North Acton Playing Field,1,North Acton Playing Field
1,Greater London,way,1304695610,51.5198263,-0.2693822,court,pitch,tennis,,customers,North Acton Playing Fields,,,asphalt,1,North Acton Playing Field,1,North Acton Playing Field
1,Greater London,way,1304695611,51.5198532,-0.2691777,court,pitch,tennis,,customers,North Acton Playing Fields,,,asphalt,1,North Acton Playing Field,1,North Acton Playing Field
1,Greater London,way,1304695612,51.519879,-0.2689828,court,pitch,tennis,,customers,North Acton Playing Fields,,,asphalt,1,North Acton Playing Field,1,North Acton Playing Field
1,Greater London,way,1309948819,51.6675311,-0.1063076,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1310654564,51.5318277,0.0704297,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1310654565,51.5318962,0.0706747,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1310654566,51.5321295,0.070214,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1310654567,51.532441,0.0700315,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1310654568,51.5324981,0.070251,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1310654569,51.5327985,0.0700291,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1310903074,51.6707044,-0.0914655,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1312280382,51.6005316,-0.0994065,court,pitch,tennis,,,,,,,1,Chapman's Green,1,Chapman's Green
1,Greater London,way,1312280383,51.6004906,-0.0993387,sports_centre,sports_centre,tennis,,,Chapman's Green Tennis Courts,LTA,,,1,Chapman's Green,1,Chapman's Green
1,Greater London,way,1317431021,51.5697935,0.2217682,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1319006720,51.454664,-0.0870481,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006721,51.4545977,-0.086887,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006722,51.4543494,-0.0871959,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006723,51.4544221,-0.0873705,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006739,51.4551272,-0.0877932,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006740,51.4552253,-0.0876449,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006741,51.4553214,-0.0874988,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1319006742,51.4554186,-0.0873525,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1321508993,51.3721304,0.0243732,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1321508994,51.3721265,0.024858,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1321508995,51.3721261,0.0246576,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1321608403,51.366014,0.0464747,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1322858393,51.4149522,-0.16282,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1322858394,51.4149628,-0.1626162,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1322858395,51.4149733,-0.1624148,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1322858396,51.4149841,-0.1622136,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1322858397,51.4149942,-0.1620121,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1322873190,51.4120968,-0.1470426,court,pitch,tennis,,,,,,,1,Oakleigh Way Recreation Ground,1,Oakleigh Way Recreation Ground
1,Greater London,way,1322873191,51.4122072,-0.1469439,court,pitch,tennis,,,,,,,1,Oakleigh Way Recreation Ground,1,Oakleigh Way Recreation Ground
1,Greater London,way,1324221038,51.5937417,-0.4124165,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,1326304209,51.5527345,0.2661902,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1326304213,51.5539025,0.2666663,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1326304274,51.548062,0.2501813,court,pitch,tennis,,customers,,,,artificial_turf,0,,0,
1,Greater London,way,1326304275,51.5481001,0.2507018,court,pitch,tennis,,customers,,,,artificial_clay,0,,0,
1,Greater London,way,1326304277,51.5481115,0.2503034,sports_centre,sports_centre,tennis,,,Cranston Park Lawn Tennis Club,,,,0,,0,
1,Greater London,way,1327910017,51.412284,-0.1985369,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1327910018,51.4121572,-0.1985969,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1327910019,51.4120307,-0.1986589,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1330172531,51.3583413,-0.0491966,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1331150694,51.3705587,0.1241591,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1331318151,51.5892043,0.2065712,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1332835675,51.414553,-0.2767475,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1333529999,51.5486703,0.0795307,court,pitch,tennis,,,,,,,1,Loxford Park,1,Loxford Park
1,Greater London,way,1333530000,51.5489623,0.0793366,court,pitch,tennis,,,,,,,1,Loxford Park,1,Loxford Park
1,Greater London,way,1333530001,51.5486264,0.0793497,court,pitch,tennis,,,,,,,1,Loxford Park,1,Loxford Park
1,Greater London,way,1335740511,51.3591716,0.0909265,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1336461117,51.4463638,-0.0401107,court,pitch,tennis,,private,,,,,1,,1,
1,Greater London,way,1337586247,51.5549522,-0.3052636,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1338748166,51.4814699,-0.0934017,court,pitch,tennis,,,Court 5,,,asphalt,1,Burgess Park,1,Burgess Park
1,Greater London,way,1338748167,51.481332,-0.0933853,court,pitch,tennis,,,Court 6,,,asphalt,1,Burgess Park,1,Burgess Park
1,Greater London,way,1338748168,51.4814916,-0.0928975,court,pitch,tennis,,,Court 2,,,asphalt,1,Burgess Park,1,Burgess Park
1,Greater London,way,1338748169,51.4813542,-0.0928819,court,pitch,tennis,,,Court 1,,,asphalt,1,Burgess Park,1,Burgess Park
1,Greater London,way,1338884274,51.4931316,-0.1363884,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1338884275,51.4930508,-0.1362267,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1338884276,51.4929693,-0.1360657,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1339500075,51.5260794,-0.1525942,court,pitch,tennis,,permissive,Court 12,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500076,51.5261586,-0.1521271,court,pitch,tennis,,permissive,Court 11,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500078,51.5256234,-0.1534778,court,pitch,tennis,,permissive,Court 1,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500079,51.5256569,-0.1532845,court,pitch,tennis,,permissive,Court 2,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500080,51.525689,-0.1530935,court,pitch,tennis,,permissive,Court 3,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500081,51.5257218,-0.1529047,court,pitch,tennis,,permissive,Court 4,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500082,51.5257546,-0.1527128,court,pitch,tennis,,permissive,Court 5,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500083,51.5257879,-0.1525219,court,pitch,tennis,,permissive,Court 6,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500084,51.5258245,-0.1523072,court,pitch,tennis,,permissive,Court 7,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500085,51.5258566,-0.1521132,court,pitch,tennis,,permissive,Court 8,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500086,51.5258894,-0.1519233,court,pitch,tennis,,permissive,Court 9,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1339500087,51.5259234,-0.1517324,court,pitch,tennis,,permissive,Court 10,,,asphalt,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,1340868659,51.5002371,-0.2015472,court,pitch,tennis,,,,,,asphalt,1,Holland Park,1,Holland Park
1,Greater London,way,1340868660,51.5002919,-0.2013197,court,pitch,tennis,,,,,,asphalt,1,Holland Park,1,Holland Park
1,Greater London,way,1340868661,51.50034,-0.2011237,court,pitch,tennis,,,,,,asphalt,1,Holland Park,1,Holland Park
1,Greater London,way,1340868665,51.5009937,-0.2041829,court,pitch,tennis,,,,,,,1,Holland Park,1,Holland Park
1,Greater London,way,1341036948,51.3933192,-0.2548377,sports_centre,sports_centre,badminton;squash;tennis,sport,,New Malden Sports Club,,,,0,,0,
1,Greater London,way,1341036950,51.3931767,-0.2554848,court,pitch,tennis,,private,,,,artificial_turf,0,,0,
1,Greater London,way,1341036951,51.3932101,-0.255256,court,pitch,tennis,,private,,,,artificial_turf,0,,0,
1,Greater London,way,1341036952,51.3932386,-0.2550665,court,pitch,tennis,,private,,,,artificial_turf,0,,0,
1,Greater London,way,1341036953,51.3933025,-0.2546317,court,pitch,tennis,,private,,,,asphalt,0,,0,
1,Greater London,way,1341036954,51.3933542,-0.2542907,court,pitch,tennis,,private,,,,asphalt,0,,0,
1,Greater London,way,1341036955,51.3933807,-0.2541044,court,pitch,tennis,,private,,,,asphalt,0,,0,
1,Greater London,way,1341036956,51.3933284,-0.2544562,court,pitch,tennis,,private,,,,asphalt,0,,0,
1,Greater London,way,1341654353,51.4815682,-0.1530932,court,pitch,tennis,,,,,,asphalt,1,Battersea Park,1,Battersea Park
1,Greater London,way,1341654354,51.4814305,-0.154476,court,pitch,tennis,,,,,,artificial_turf,1,Battersea Park,1,Battersea Park
1,Greater London,way,1341654355,51.4813249,-0.1543417,court,pitch,tennis,,,,,,artificial_turf,1,Battersea Park,1,Battersea Park
1,Greater London,way,1341654356,51.4812205,-0.1542116,court,pitch,tennis,,,,,,artificial_turf,1,Battersea Park,1,Battersea Park
1,Greater London,way,1341654358,51.4817944,-0.151707,court,pitch,tennis,,,,,,asphalt,1,Battersea Park,1,Battersea Park
1,Greater London,way,1341923775,51.4882322,-0.1586366,court,pitch,tennis,,,,,,tartan,1,Burton Court,1,Burton Court
1,Greater London,way,1341923776,51.4883487,-0.1584549,court,pitch,tennis,,,,,,tartan,1,Burton Court,1,Burton Court
1,Greater London,way,1341968707,51.4683228,-0.2038567,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968708,51.4683364,-0.203644,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968709,51.468343,-0.2031222,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968710,51.4683637,-0.2029049,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968712,51.4679982,-0.2023515,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968713,51.467991,-0.202215,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968714,51.4676681,-0.2024044,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968715,51.4676597,-0.2022684,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968716,51.4676514,-0.2021309,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968717,51.4674128,-0.2017187,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968718,51.4674,-0.2015834,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968719,51.4668708,-0.2018451,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968720,51.4668111,-0.2035835,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968721,51.4668011,-0.2034458,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968722,51.4667911,-0.2033073,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968723,51.4667814,-0.2031738,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968724,51.4664769,-0.2045557,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968725,51.4668021,-0.2045287,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968726,51.4661029,-0.2042878,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968727,51.4660693,-0.2041614,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968728,51.4660348,-0.2040335,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968729,51.4660006,-0.2039093,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968730,51.465967,-0.2037853,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968731,51.4659329,-0.2036595,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968732,51.4675183,-0.2034981,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968733,51.4671904,-0.2035128,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968734,51.4671866,-0.2032955,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1341968742,51.4672836,-0.2000811,court,pitch,tennis,,private,,,,clay,0,,0,
1,Greater London,way,1341968743,51.4671741,-0.2002176,court,pitch,tennis,,private,,,,clay,0,,0,
1,Greater London,way,1347245642,51.5744692,-0.3690302,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1347245643,51.574516,-0.3692139,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1347245644,51.5744131,-0.3688024,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1347245645,51.5743648,-0.3686115,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1347905668,51.5899469,-0.3066301,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1347905669,51.5899564,-0.3064261,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1347905670,51.5899628,-0.3062216,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1347905671,51.5899774,-0.3059909,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1347905672,51.5899856,-0.3057843,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1347905673,51.5899938,-0.30559,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1347941882,51.4243756,-0.2771428,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,1348590225,51.6250306,-0.0884177,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1348590226,51.6250139,-0.0879582,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1352901204,51.4016494,-0.1460792,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1352901205,51.4015663,-0.1459132,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1352901206,51.4014854,-0.1457491,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1355211356,51.4745982,-0.1036996,court,pitch,tennis,,,,,,,1,Myatt's Fields,1,Myatt's Fields
1,Greater London,way,1355211357,51.4744466,-0.1041255,court,pitch,tennis,,,,,,,1,Myatt's Fields,1,Myatt's Fields
1,Greater London,way,1355645819,51.4465027,-0.3960284,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,1356657958,51.4042261,-0.1332445,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,1357782108,51.5869118,-0.1385576,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,1357782109,51.5867907,-0.1385032,court,pitch,tennis,,,,,,asphalt,0,,0,
